Polymer,Polymer CAS,Polymer SMILES,Solvent,Solvent CAS,Solvent SMILES,Mw(Da),PDI,ϕ,w,P(Mpa),CP(°C),1-Phase,Ref.
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.1916,NaN,0.1,115.6,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.3699,NaN,0.1,141.35,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15000,1.2,0.00178,0.002,0.1,135.6,negative,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,2530,1.17,0.27482,0.2989,0.1,161,negative,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.0173,NaN,0.1,117,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.0225,NaN,0.1,118.1,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.0535,NaN,0.1,133.85,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.0442,NaN,0.1,135.05,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,8420,1.25,0.36441,0.3921,0.1,274.7,positive,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,100000,2,0.02676,0.03,0.1,102.6,negative,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15000,1.2,0.18368,0.202,0.1,120.2,negative,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,151000,3.7,0.0076,NaN,0.1,106.8,negative,See 2001FIS in ISBN: 9781420067989
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.4173,NaN,0.1,143.5,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,8000,1.6,0.02676,0.03,0.1,280.9,positive,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,8420,1.25,0.14544,0.1607,0.1,284.7,positive,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.0353,NaN,0.1,115.5,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.0493,NaN,0.1,116.1,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,8420,1.25,0.46979,0.4992,0.1,260.2,positive,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,11615,1.11,0.0484,NaN,0.1,121.1,negative,See 2001FIS in ISBN: 9781420067989
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,2530,1.17,0.08262,0.092,0.1,226.4,positive,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,3350,1.6,0.37112,0.399,0.1,164.9,negative,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,2530,1.17,0.04532,0.0507,0.1,178,negative,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,8000,1.6,0.52071,0.55,0.1,230,positive,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,4490,1.13,0.33681,0.3636,0.1,146.8,negative,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.0321,NaN,0.1,115.6,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.017,NaN,0.1,143.85,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,2530,1.17,0.39836,0.4269,0.1,214.2,positive,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.2368,NaN,0.1,132.55,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15000,1.2,0.04469,0.05,0.1,295.1,positive,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.084,NaN,0.1,131.95,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.2538,NaN,0.1,133.15,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.2608,NaN,0.1,133.45,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,4490,1.13,0.27177,0.2957,0.1,254.3,positive,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.2128,NaN,0.1,116.75,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.023,NaN,0.1,140.25,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,3350,1.6,0.06271,0.07,0.1,244.9,positive,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,11615,1.11,0.0241,NaN,0.1,137.5,negative,See 2001FIS in ISBN: 9781420067989
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.0392,NaN,0.1,135.85,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,8420,1.25,0.09061,0.1008,0.1,288.8,positive,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,100000,2,0.06271,0.07,0.1,105.3,negative,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.0274,NaN,0.1,116.2,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.0435,NaN,0.1,115.6,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.0335,NaN,0.1,136.85,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,8420,1.25,0.21112,0.2314,0.1,123.7,negative,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,8420,1.25,0.21112,0.2314,0.1,288.2,positive,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,3350,1.6,0.04379,0.049,0.1,240.5,positive,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,11615,1.11,0.0241,NaN,0.1,136.45,negative,See 2001FIS in ISBN: 9781420067989
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.1944,NaN,0.1,116.1,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.0416,NaN,0.1,115.9,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,151000,3.7,0.005,NaN,0.1,112.8,negative,See 2001FIS in ISBN: 9781420067989
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.2008,NaN,0.1,116.2,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.3253,NaN,0.1,137.35,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.0659,NaN,0.1,132.85,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,8000,1.6,0.37209,0.4,0.1,271.2,positive,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.0461,NaN,0.1,134.85,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,3350,1.6,0.18182,0.2,0.1,156.6,negative,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,4490,1.13,0.02246,0.0252,0.1,158,negative,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,4490,1.13,0.04352,0.0487,0.1,148.5,negative,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15000,1.2,0.0908,0.101,0.1,295.9,positive,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,3350,1.6,0.08989,0.1,0.1,245.4,positive,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.19,NaN,0.1,115.9,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,8000,1.6,0.27586,0.3,0.1,278.9,positive,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.2974,NaN,0.1,135.35,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.3299,NaN,0.1,137.85,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15000,1.2,0.00445,0.005,0.1,130,negative,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.2257,NaN,0.1,115.7,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15000,1.2,0.37501,0.403,0.1,132.9,negative,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,2530,1.17,0.27482,0.2989,0.1,227.7,positive,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.2315,NaN,0.1,117.8,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,8420,1.25,0.36441,0.3921,0.1,130.6,negative,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,11615,1.11,0.0489,NaN,0.1,120.8,negative,See 2001FIS in ISBN: 9781420067989
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.3208,NaN,0.1,124.6,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.0547,NaN,0.1,133.85,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.1879,NaN,0.1,115.4,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.2095,NaN,0.1,116.6,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,4490,1.13,0.09353,0.104,0.1,256.8,positive,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.1949,NaN,0.1,115.5,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.2031,NaN,0.1,131.85,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.0221,NaN,0.1,117.6,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,11615,1.11,0.3411,NaN,0.1,133.55,negative,See 2001FIS in ISBN: 9781420067989
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.0196,NaN,0.1,117.2,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,2530,1.17,0.35151,0.3788,0.1,222.3,positive,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.0187,NaN,0.1,142.35,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.0182,NaN,0.1,118,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.2172,NaN,0.1,116.85,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.1945,NaN,0.1,116,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.3373,NaN,0.1,138.35,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15000,1.2,0.01871,0.021,0.1,287.5,positive,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.0217,NaN,0.1,116.75,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.019,NaN,0.1,117.6,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.0376,NaN,0.1,136.35,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.349,NaN,0.1,139.3,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15000,1.2,0.47158,0.501,0.1,146.3,negative,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.3907,NaN,0.1,143.85,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,8420,1.25,0.46979,0.4992,0.1,148.1,negative,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,3350,1.6,0.37112,0.399,0.1,228.5,positive,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.0198,NaN,0.1,141.85,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.0616,NaN,0.1,133.15,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,4490,1.13,0.33681,0.3636,0.1,254,positive,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15000,1.2,0.01871,0.021,0.1,123.2,negative,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,11615,1.11,0.2246,NaN,0.1,121.1,negative,See 2001FIS in ISBN: 9781420067989
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.0295,NaN,0.1,115.8,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.2751,NaN,0.1,133.85,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15000,1.2,0.37501,0.403,0.1,282.5,positive,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,2530,1.17,0.35151,0.3788,0.1,160.1,negative,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.1884,NaN,0.1,115.6,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,3350,1.6,0.08989,0.1,0.1,155.7,negative,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.0254,NaN,0.1,139.3,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,3350,1.6,0.13559,0.15,0.1,246.4,positive,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.0316,NaN,0.1,137.35,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,2530,1.17,0.08262,0.092,0.1,159.3,negative,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.2069,NaN,0.1,116.4,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15000,1.2,0.00445,0.005,0.1,277.6,positive,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,3350,1.6,0.27301,0.297,0.1,158.1,negative,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,11615,1.11,0.048,NaN,0.1,121.2,negative,See 2001FIS in ISBN: 9781420067989
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.0174,NaN,0.1,118.2,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,100000,2,0.00623,0.007,0.1,101.5,negative,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.0181,NaN,0.1,143.3,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,8000,1.6,0.01782,0.02,0.1,128.9,negative,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.3181,NaN,0.1,136.85,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.0807,NaN,0.1,132.15,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,4490,1.13,0.04352,0.0487,0.1,247.4,positive,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,151000,3.7,0.1675,NaN,0.1,106.8,negative,See 2001FIS in ISBN: 9781420067989
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.2921,NaN,0.1,135.05,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,11615,1.11,0.2301,NaN,0.1,122.4,negative,See 2001FIS in ISBN: 9781420067989
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,2530,1.17,0.16373,0.1805,0.1,158.7,negative,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.2331,NaN,0.1,132.35,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,8420,1.25,0.04568,0.0511,0.1,123,negative,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.269,NaN,0.1,133.85,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15000,1.2,0.47158,0.501,0.1,266.1,positive,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.3824,NaN,0.1,142.85,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15481,1.27,0.2201,NaN,0.1,117.6,negative,"doi.org/10.1002/macp.1994.021951003, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,151000,3.7,0.0041,NaN,0.1,114.8,negative,See 2001FIS in ISBN: 9781420067989
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.0208,NaN,0.1,141.35,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,100000,2,0.0089,0.01,0.1,102.4,negative,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.0475,NaN,0.1,134.65,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,2530,1.17,0.05712,0.0638,0.1,210.7,positive,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,8000,1.6,0.08989,0.1,0.1,282.5,positive,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.3094,NaN,0.1,136.35,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,8000,1.6,0.01068,0.012,0.1,275.5,positive,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.2846,NaN,0.1,134.65,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.0502,NaN,0.1,134.25,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,11615,1.11,0.3931,NaN,0.1,136.45,negative,See 2001FIS in ISBN: 9781420067989
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15000,1.2,0.02765,0.031,0.1,121.7,negative,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.0157,NaN,0.1,144.75,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,15000,1.2,0.04469,0.05,0.1,120.2,negative,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,11615,1.11,0.3635,NaN,0.1,134.5,negative,See 2001FIS in ISBN: 9781420067989
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,4490,1.13,0.42559,0.4546,0.1,158.7,negative,doi.org/10.1016/0378-3812(93)85105-U
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.0583,NaN,0.1,133.45,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,6197,1.02,0.0706,NaN,0.1,132.55,negative,"doi.org/10.1021/jp960791k, See 2001FIS in ISBN: 9781420067989"
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,3350,1.6,0.04379,0.049,0.1,157.6,negative,doi.org/10.1021/ma00015a024
poly(ethylene glycol),25322-68-3,*OCC*,water,7732-18-5,O,8420,1.25,0.02157,0.0242,0.1,280.2,positive,doi.org/10.1016/0378-3812(93)85105-U
